index,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Date,likes,comments,url,engagement,Id,Hour,Day Name,Day Number
0,0,4,0.9987317,"dicoding, devops, end, back, developer, belajar, none, com, dasar, www","['dicoding', 'merial', 'devops', 'back', 'end', 'developer', 'scholarship', 'program', 'raih', 'beasiswa', 'devops', 'back', 'end', 'developer', 'akses', 'link', 'pendaftaran', 'dicoding', 'hoks', 'es', 'minas', 'ae', 'ry', 'amazon', 'web', 'services', 'dicoding', 'mengadakan', 'program', 'pelatihan', 'devops', 'back', 'end', 'developer', 'scholarship', 'program', 'gratis', 'developer', 'tanah', 'air', 'batasan', 'usia', 'background', 'tcexele', 'laa', 'mian', 'aat', 'cl', 'aig', 'ar', 'ta', 'cl', 'devops', 'engineer', 'back', 'end', 'developer', 'pilih', 'salah', 'www', 'dicoding', 'com', 'fe', 'fexere', 'ee', 'ews', 'cea', 'mendaftar', 'langsung', 'akses', 'penuh', 'belajar', 'dasar', 'dasar', 'devops', 'belajar', 'jaringan', 'komputer', 'ula', 'qe', 'rnnl', 'belajar', 'dasar', 'pemrograman', 'javascript', 'cloud', 'practitioner', 'essentials', 'belajar', 'dasar', 'aws', 'cloud', 'pict', 'te', 'mcs', 'ele', 'ave', 'els', 'flo', 'ciel', 'ge', 'ua', 'qin', 'www', 'dicoding', 'com', 'dicoding', 'aws', 'im', 'benefit', 'mengikuti', 'devops', 'back', 'end', 'developer', 'tate', 'merle', 'lab', 'bcu', 'cmu', 'lala', 'enn', 'cla', 'srl', 'df', 'toy', 'mt', 'amie', 'ame', 'ol', 'oll', 'le', 'vy', 'eee', 'eee', 'eer', 'menta', 'materi', 'berstandar', 'global', 'ca', 'eau', 'emcee', 'vent', 'ae', 'lanjutan', 'kelas', 'menengah', 'mahir', 'es', 'www', 'dicoding', 'com', 'dicoding', 'orne', 'basses', 'eae', 'cees', 'lewatkan', 'kesempatan', 'belajar', 'devops', 'engineer', 'back', 'end', 'developer', 'pilih', 'alur', 'belajar', 'favoritmu', 'dapatkan', 'materinya', 'gratis', 'akses', 'link', 'pendaftaran', 'aws', 'dicoding', 'com', 'pendaftaran', 'dibuka', 'kuota', 'terpenuhi', 'none', 'none', 'none', 'none', 'kesempatan', 'menguasai', 'ilmu', 'devops', 'back', 'end']",2022-11-21 11:30:28,3344,88,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/316060434_120270607549762_7517069665609081580_n.jpg?se=7&stp=dst-jpg_e35&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=y-khmLkNCmUAX_KZizB&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=Mjk3NjE1MjE1NjQzMzA3NTU0Mg%3D%3D.2-ccb7-5&oh=00_AfA8ZHftR42t5MotkmGHEiwPhIaBIv32XyU9Sp8qcclNqA&oe=6389304E&_nc_sid=8fd12b,3432,2022-11-21 04:30:28,11,Monday,1
1,1,5,0.9985253,"compose, dicoding, challenge, google, jetpack, play, champion, store, indonesia, migrasi","['dicoding', 'android', 'developers', 'compose', 'champion', 'indonesia', 'compose', 'migration', 'champion', 'challenge', 'dicoding', 'id', 'jetpack', 'compose', 'migrasi', 'aplikasimu', 'google', 'play', 'store', 'jetpack', 'compose', 'raih', 'hadiah', 'senilai', 'jutaan', 'rupiah', 'compose', 'migration', 'champion', 'challenge', 'compose', 'migration', 'champion', 'challenge', 'challenge', 'diadakan', 'google', 'dicoding', 'indonesia', 'android', 'developer', 'memiliki', 'published', 'app', 'google', 'play', 'store', 'migrasi', 'ul', 'nya', 'jetpack', 'compose', 'challenge', 'berhadiah', 'total', 'dicoding', 'points', 'ditukar', 'rewards', 'senilai', 'jutaan', 'rupiah', 'www', 'dicoding', 'com', 'daftarkan', 'dirimu', 'dicoding', 'id', 'migrasi', 'aplikasimu', 'terpublish', 'google', 'play', 'store', 'jetpack', 'compose', 'submit', 'hasilnya', 'halaman', 'challenge', 'dicoding', 'tunggu', 'pengumuman', 'pemenang', 'raih', 'hadiahnya', 'www', 'dicoding', 'com', 'ketentuan', 'challenge', 'challenge', 'terbuka', 'android', 'developer', 'indonesia', 'memiliki', 'aplikasi', 'apapun', 'google', 'play', 'store', 'aplikasi', 'jetpack', 'compose', 'terdaftar', 'google', 'play', 'store', 'tanggal', 'november', 'challenge', 'peserta', 'migrasi', 'ui', 'aplikasi', 'terpublish', 'jetpack', 'compose', 'aplikasi', 'termigrasi', 'compose', 'challenge', 'maksimal', 'desember', 'www', 'dicoding', 'com', 'dicoding', 'android', 'developers', 'migrasi', 'aplikasimu', 'google', 'play', 'store', 'jetpack', 'compose', 'menangkan', 'total', 'hadiah', 'dicoding', 'points', 'produk', 'terbaik', 'mengikuti', 'compose', 'champion', 'indonesia', 'compose', 'migration', 'champion', 'challenge', 'baca', 'informasi', 'selengkapnya', 'dicoding', 'id', 'none', 'none', 'none', 'none', 'google', 'dicoding', 'indonesia', 'memanggil', 'android', 'developers']",2022-11-18 19:02:11,238,1,https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-15/315998939_639129721035691_6927858432054496418_n.jpg?se=7&stp=dst-jpg_e35&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=107&_nc_ohc=GfLScqXMpPQAX9-W6eo&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=Mjk3NDIwNDg2MzYzNDg1Mjg4OQ%3D%3D.2-ccb7-5&oh=00_AfAxoZK8FWSbpdg83Jeerj1ZmrO3dQS8LkZqdXi8I0pnIQ&oe=6389BA47&_nc_sid=8fd12b,239,2022-11-18 12:02:11,19,Friday,5
